old_path,new_path,action,reason,size_bytes
outputs/models/real_public_benchmark/casas_hh101/seed_123/parameter_scans/adaptive_ldp/lstm/retrain_attacker/best_lstm_adaptive_ldp_adaptive_traffic_only_retrain.pt,outputs/models/casas_hh101/seed_123/lstm/adaptive_ldp/parameter_scan/lstm/retrain_attacker/best_lstm_adaptive_ldp_adaptive_traffic_only_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,829637
outputs/models/real_public_benchmark/casas_hh101/seed_123/parameter_scans/adaptive_ldp/lstm/retrain_attacker/best_lstm_adaptive_ldp_adaptive_weak_privacy_retrain.pt,outputs/models/casas_hh101/seed_123/lstm/adaptive_ldp/parameter_scan/lstm/retrain_attacker/best_lstm_adaptive_ldp_adaptive_weak_privacy_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,829637
outputs/models/real_public_benchmark/casas_hh101/seed_123/parameter_scans/adaptive_ldp/mlp/retrain_attacker/best_mlp_adaptive_ldp_adaptive_default_retrain.pt,outputs/models/casas_hh101/seed_123/mlp/adaptive_ldp/parameter_scan/mlp/retrain_attacker/best_mlp_adaptive_ldp_adaptive_default_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,195541
outputs/models/real_public_benchmark/casas_hh101/seed_123/parameter_scans/adaptive_ldp/mlp/retrain_attacker/best_mlp_adaptive_ldp_adaptive_edge_cap_on_retrain.pt,outputs/models/casas_hh101/seed_123/mlp/adaptive_ldp/parameter_scan/mlp/retrain_attacker/best_mlp_adaptive_ldp_adaptive_edge_cap_on_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,195541
outputs/models/real_public_benchmark/casas_hh101/seed_123/parameter_scans/adaptive_ldp/mlp/retrain_attacker/best_mlp_adaptive_ldp_adaptive_sensitivity_only_retrain.pt,outputs/models/casas_hh101/seed_123/mlp/adaptive_ldp/parameter_scan/mlp/retrain_attacker/best_mlp_adaptive_ldp_adaptive_sensitivity_only_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,195541
outputs/models/real_public_benchmark/casas_hh101/seed_123/parameter_scans/adaptive_ldp/mlp/retrain_attacker/best_mlp_adaptive_ldp_adaptive_strong_privacy_retrain.pt,outputs/models/casas_hh101/seed_123/mlp/adaptive_ldp/parameter_scan/mlp/retrain_attacker/best_mlp_adaptive_ldp_adaptive_strong_privacy_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,195541
outputs/models/real_public_benchmark/casas_hh101/seed_123/parameter_scans/adaptive_ldp/mlp/retrain_attacker/best_mlp_adaptive_ldp_adaptive_traffic_only_retrain.pt,outputs/models/casas_hh101/seed_123/mlp/adaptive_ldp/parameter_scan/mlp/retrain_attacker/best_mlp_adaptive_ldp_adaptive_traffic_only_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,195541
outputs/models/real_public_benchmark/casas_hh101/seed_123/parameter_scans/adaptive_ldp/mlp/retrain_attacker/best_mlp_adaptive_ldp_adaptive_weak_privacy_retrain.pt,outputs/models/casas_hh101/seed_123/mlp/adaptive_ldp/parameter_scan/mlp/retrain_attacker/best_mlp_adaptive_ldp_adaptive_weak_privacy_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,195541
outputs/models/real_public_benchmark/casas_hh101/seed_123/parameter_scans/ldp/lstm/retrain_attacker/best_lstm_ldp_epsilon_0p1_retrain.pt,outputs/models/casas_hh101/seed_123/lstm/ldp/parameter_scan/lstm/retrain_attacker/best_lstm_ldp_epsilon_0p1_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,829637
outputs/models/real_public_benchmark/casas_hh101/seed_123/parameter_scans/ldp/lstm/retrain_attacker/best_lstm_ldp_epsilon_0p5_retrain.pt,outputs/models/casas_hh101/seed_123/lstm/ldp/parameter_scan/lstm/retrain_attacker/best_lstm_ldp_epsilon_0p5_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,829637
outputs/models/real_public_benchmark/casas_hh101/seed_123/parameter_scans/ldp/lstm/retrain_attacker/best_lstm_ldp_epsilon_1p0_retrain.pt,outputs/models/casas_hh101/seed_123/lstm/ldp/parameter_scan/lstm/retrain_attacker/best_lstm_ldp_epsilon_1p0_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,829637
outputs/models/real_public_benchmark/casas_hh101/seed_123/parameter_scans/ldp/lstm/retrain_attacker/best_lstm_ldp_epsilon_2p0_retrain.pt,outputs/models/casas_hh101/seed_123/lstm/ldp/parameter_scan/lstm/retrain_attacker/best_lstm_ldp_epsilon_2p0_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,829637
outputs/models/real_public_benchmark/casas_hh101/seed_123/parameter_scans/ldp/lstm/retrain_attacker/best_lstm_ldp_epsilon_5p0_retrain.pt,outputs/models/casas_hh101/seed_123/lstm/ldp/parameter_scan/lstm/retrain_attacker/best_lstm_ldp_epsilon_5p0_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,829637
outputs/models/real_public_benchmark/casas_hh101/seed_123/parameter_scans/ldp/mlp/retrain_attacker/best_mlp_ldp_epsilon_0p1_retrain.pt,outputs/models/casas_hh101/seed_123/mlp/ldp/parameter_scan/mlp/retrain_attacker/best_mlp_ldp_epsilon_0p1_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,195541
outputs/models/real_public_benchmark/casas_hh101/seed_123/parameter_scans/ldp/mlp/retrain_attacker/best_mlp_ldp_epsilon_0p5_retrain.pt,outputs/models/casas_hh101/seed_123/mlp/ldp/parameter_scan/mlp/retrain_attacker/best_mlp_ldp_epsilon_0p5_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,195541
outputs/models/real_public_benchmark/casas_hh101/seed_123/parameter_scans/ldp/mlp/retrain_attacker/best_mlp_ldp_epsilon_1p0_retrain.pt,outputs/models/casas_hh101/seed_123/mlp/ldp/parameter_scan/mlp/retrain_attacker/best_mlp_ldp_epsilon_1p0_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,195541
outputs/models/real_public_benchmark/casas_hh101/seed_123/parameter_scans/ldp/mlp/retrain_attacker/best_mlp_ldp_epsilon_2p0_retrain.pt,outputs/models/casas_hh101/seed_123/mlp/ldp/parameter_scan/mlp/retrain_attacker/best_mlp_ldp_epsilon_2p0_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,195541
outputs/models/real_public_benchmark/casas_hh101/seed_123/parameter_scans/ldp/mlp/retrain_attacker/best_mlp_ldp_epsilon_5p0_retrain.pt,outputs/models/casas_hh101/seed_123/mlp/ldp/parameter_scan/mlp/retrain_attacker/best_mlp_ldp_epsilon_5p0_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,195541
outputs/models/real_public_benchmark/casas_hh101/seed_123/parameter_scans/noise/lstm/retrain_attacker/best_lstm_noise_noise_scale_0p1_retrain.pt,outputs/models/casas_hh101/seed_123/lstm/noise/parameter_scan/lstm/retrain_attacker/best_lstm_noise_noise_scale_0p1_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,829637
outputs/models/real_public_benchmark/casas_hh101/seed_123/parameter_scans/noise/lstm/retrain_attacker/best_lstm_noise_noise_scale_0p3_retrain.pt,outputs/models/casas_hh101/seed_123/lstm/noise/parameter_scan/lstm/retrain_attacker/best_lstm_noise_noise_scale_0p3_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,829637
outputs/models/real_public_benchmark/casas_hh101/seed_123/parameter_scans/noise/lstm/retrain_attacker/best_lstm_noise_noise_scale_0p5_retrain.pt,outputs/models/casas_hh101/seed_123/lstm/noise/parameter_scan/lstm/retrain_attacker/best_lstm_noise_noise_scale_0p5_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,829637
outputs/models/real_public_benchmark/casas_hh101/seed_123/parameter_scans/noise/lstm/retrain_attacker/best_lstm_noise_noise_scale_1p0_retrain.pt,outputs/models/casas_hh101/seed_123/lstm/noise/parameter_scan/lstm/retrain_attacker/best_lstm_noise_noise_scale_1p0_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,829637
outputs/models/real_public_benchmark/casas_hh101/seed_123/parameter_scans/noise/mlp/retrain_attacker/best_mlp_noise_noise_scale_0p1_retrain.pt,outputs/models/casas_hh101/seed_123/mlp/noise/parameter_scan/mlp/retrain_attacker/best_mlp_noise_noise_scale_0p1_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,195541
outputs/models/real_public_benchmark/casas_hh101/seed_123/parameter_scans/noise/mlp/retrain_attacker/best_mlp_noise_noise_scale_0p3_retrain.pt,outputs/models/casas_hh101/seed_123/mlp/noise/parameter_scan/mlp/retrain_attacker/best_mlp_noise_noise_scale_0p3_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,195541
outputs/models/real_public_benchmark/casas_hh101/seed_123/parameter_scans/noise/mlp/retrain_attacker/best_mlp_noise_noise_scale_0p5_retrain.pt,outputs/models/casas_hh101/seed_123/mlp/noise/parameter_scan/mlp/retrain_attacker/best_mlp_noise_noise_scale_0p5_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,195541
outputs/models/real_public_benchmark/casas_hh101/seed_123/parameter_scans/noise/mlp/retrain_attacker/best_mlp_noise_noise_scale_1p0_retrain.pt,outputs/models/casas_hh101/seed_123/mlp/noise/parameter_scan/mlp/retrain_attacker/best_mlp_noise_noise_scale_1p0_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,195541
outputs/models/real_public_benchmark/casas_hh101/seed_2026/best_lstm.pt,outputs/models/casas_hh101/seed_2026/lstm/baseline/best_lstm.pt,move,Move model artifact to dataset/seed/model layout.,829637
outputs/models/real_public_benchmark/casas_hh101/seed_2026/best_lstm_casas_hh101_adaptive_ldp_defended_retrain.pt,outputs/models/casas_hh101/seed_2026/lstm/adaptive_ldp/retrain_attacker/best_lstm_casas_hh101_adaptive_ldp_defended_retrain.pt,move,Move model artifact to dataset/seed/model layout.,829637
outputs/models/real_public_benchmark/casas_hh101/seed_2026/best_lstm_casas_hh101_ldp_defended_retrain.pt,outputs/models/casas_hh101/seed_2026/lstm/ldp/retrain_attacker/best_lstm_casas_hh101_ldp_defended_retrain.pt,move,Move model artifact to dataset/seed/model layout.,829637
outputs/models/real_public_benchmark/casas_hh101/seed_2026/best_lstm_casas_hh101_noise_defended_retrain.pt,outputs/models/casas_hh101/seed_2026/lstm/noise/retrain_attacker/best_lstm_casas_hh101_noise_defended_retrain.pt,move,Move model artifact to dataset/seed/model layout.,829637
outputs/models/real_public_benchmark/casas_hh101/seed_2026/best_mlp.pt,outputs/models/casas_hh101/seed_2026/mlp/baseline/best_mlp.pt,move,Move model artifact to dataset/seed/model layout.,195541
outputs/models/real_public_benchmark/casas_hh101/seed_2026/best_mlp_casas_hh101_adaptive_ldp_defended_retrain.pt,outputs/models/casas_hh101/seed_2026/mlp/adaptive_ldp/retrain_attacker/best_mlp_casas_hh101_adaptive_ldp_defended_retrain.pt,move,Move model artifact to dataset/seed/model layout.,195541
outputs/models/real_public_benchmark/casas_hh101/seed_2026/best_mlp_casas_hh101_ldp_defended_retrain.pt,outputs/models/casas_hh101/seed_2026/mlp/ldp/retrain_attacker/best_mlp_casas_hh101_ldp_defended_retrain.pt,move,Move model artifact to dataset/seed/model layout.,195541
outputs/models/real_public_benchmark/casas_hh101/seed_2026/best_mlp_casas_hh101_noise_defended_retrain.pt,outputs/models/casas_hh101/seed_2026/mlp/noise/retrain_attacker/best_mlp_casas_hh101_noise_defended_retrain.pt,move,Move model artifact to dataset/seed/model layout.,195541
outputs/models/real_public_benchmark/casas_hh101/seed_2026/parameter_scans/adaptive_ldp/lstm/retrain_attacker/best_lstm_adaptive_ldp_adaptive_default_retrain.pt,outputs/models/casas_hh101/seed_2026/lstm/adaptive_ldp/parameter_scan/lstm/retrain_attacker/best_lstm_adaptive_ldp_adaptive_default_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,829637
outputs/models/real_public_benchmark/casas_hh101/seed_2026/parameter_scans/adaptive_ldp/lstm/retrain_attacker/best_lstm_adaptive_ldp_adaptive_edge_cap_on_retrain.pt,outputs/models/casas_hh101/seed_2026/lstm/adaptive_ldp/parameter_scan/lstm/retrain_attacker/best_lstm_adaptive_ldp_adaptive_edge_cap_on_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,829637
outputs/models/real_public_benchmark/casas_hh101/seed_2026/parameter_scans/adaptive_ldp/lstm/retrain_attacker/best_lstm_adaptive_ldp_adaptive_sensitivity_only_retrain.pt,outputs/models/casas_hh101/seed_2026/lstm/adaptive_ldp/parameter_scan/lstm/retrain_attacker/best_lstm_adaptive_ldp_adaptive_sensitivity_only_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,829637
outputs/models/real_public_benchmark/casas_hh101/seed_2026/parameter_scans/adaptive_ldp/lstm/retrain_attacker/best_lstm_adaptive_ldp_adaptive_strong_privacy_retrain.pt,outputs/models/casas_hh101/seed_2026/lstm/adaptive_ldp/parameter_scan/lstm/retrain_attacker/best_lstm_adaptive_ldp_adaptive_strong_privacy_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,829637
outputs/models/real_public_benchmark/casas_hh101/seed_2026/parameter_scans/adaptive_ldp/lstm/retrain_attacker/best_lstm_adaptive_ldp_adaptive_traffic_only_retrain.pt,outputs/models/casas_hh101/seed_2026/lstm/adaptive_ldp/parameter_scan/lstm/retrain_attacker/best_lstm_adaptive_ldp_adaptive_traffic_only_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,829637
outputs/models/real_public_benchmark/casas_hh101/seed_2026/parameter_scans/adaptive_ldp/lstm/retrain_attacker/best_lstm_adaptive_ldp_adaptive_weak_privacy_retrain.pt,outputs/models/casas_hh101/seed_2026/lstm/adaptive_ldp/parameter_scan/lstm/retrain_attacker/best_lstm_adaptive_ldp_adaptive_weak_privacy_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,829637
outputs/models/real_public_benchmark/casas_hh101/seed_2026/parameter_scans/adaptive_ldp/mlp/retrain_attacker/best_mlp_adaptive_ldp_adaptive_default_retrain.pt,outputs/models/casas_hh101/seed_2026/mlp/adaptive_ldp/parameter_scan/mlp/retrain_attacker/best_mlp_adaptive_ldp_adaptive_default_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,195541
outputs/models/real_public_benchmark/casas_hh101/seed_2026/parameter_scans/adaptive_ldp/mlp/retrain_attacker/best_mlp_adaptive_ldp_adaptive_edge_cap_on_retrain.pt,outputs/models/casas_hh101/seed_2026/mlp/adaptive_ldp/parameter_scan/mlp/retrain_attacker/best_mlp_adaptive_ldp_adaptive_edge_cap_on_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,195541
outputs/models/real_public_benchmark/casas_hh101/seed_2026/parameter_scans/adaptive_ldp/mlp/retrain_attacker/best_mlp_adaptive_ldp_adaptive_sensitivity_only_retrain.pt,outputs/models/casas_hh101/seed_2026/mlp/adaptive_ldp/parameter_scan/mlp/retrain_attacker/best_mlp_adaptive_ldp_adaptive_sensitivity_only_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,195541
outputs/models/real_public_benchmark/casas_hh101/seed_2026/parameter_scans/adaptive_ldp/mlp/retrain_attacker/best_mlp_adaptive_ldp_adaptive_strong_privacy_retrain.pt,outputs/models/casas_hh101/seed_2026/mlp/adaptive_ldp/parameter_scan/mlp/retrain_attacker/best_mlp_adaptive_ldp_adaptive_strong_privacy_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,195541
outputs/models/real_public_benchmark/casas_hh101/seed_2026/parameter_scans/adaptive_ldp/mlp/retrain_attacker/best_mlp_adaptive_ldp_adaptive_traffic_only_retrain.pt,outputs/models/casas_hh101/seed_2026/mlp/adaptive_ldp/parameter_scan/mlp/retrain_attacker/best_mlp_adaptive_ldp_adaptive_traffic_only_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,195541
outputs/models/real_public_benchmark/casas_hh101/seed_2026/parameter_scans/adaptive_ldp/mlp/retrain_attacker/best_mlp_adaptive_ldp_adaptive_weak_privacy_retrain.pt,outputs/models/casas_hh101/seed_2026/mlp/adaptive_ldp/parameter_scan/mlp/retrain_attacker/best_mlp_adaptive_ldp_adaptive_weak_privacy_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,195541
outputs/models/real_public_benchmark/casas_hh101/seed_2026/parameter_scans/ldp/lstm/retrain_attacker/best_lstm_ldp_epsilon_0p1_retrain.pt,outputs/models/casas_hh101/seed_2026/lstm/ldp/parameter_scan/lstm/retrain_attacker/best_lstm_ldp_epsilon_0p1_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,829637
outputs/models/real_public_benchmark/casas_hh101/seed_2026/parameter_scans/ldp/lstm/retrain_attacker/best_lstm_ldp_epsilon_0p5_retrain.pt,outputs/models/casas_hh101/seed_2026/lstm/ldp/parameter_scan/lstm/retrain_attacker/best_lstm_ldp_epsilon_0p5_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,829637
outputs/models/real_public_benchmark/casas_hh101/seed_2026/parameter_scans/ldp/lstm/retrain_attacker/best_lstm_ldp_epsilon_1p0_retrain.pt,outputs/models/casas_hh101/seed_2026/lstm/ldp/parameter_scan/lstm/retrain_attacker/best_lstm_ldp_epsilon_1p0_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,829637
outputs/models/real_public_benchmark/casas_hh101/seed_2026/parameter_scans/ldp/lstm/retrain_attacker/best_lstm_ldp_epsilon_2p0_retrain.pt,outputs/models/casas_hh101/seed_2026/lstm/ldp/parameter_scan/lstm/retrain_attacker/best_lstm_ldp_epsilon_2p0_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,829637
outputs/models/real_public_benchmark/casas_hh101/seed_2026/parameter_scans/ldp/lstm/retrain_attacker/best_lstm_ldp_epsilon_5p0_retrain.pt,outputs/models/casas_hh101/seed_2026/lstm/ldp/parameter_scan/lstm/retrain_attacker/best_lstm_ldp_epsilon_5p0_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,829637
outputs/models/real_public_benchmark/casas_hh101/seed_2026/parameter_scans/ldp/mlp/retrain_attacker/best_mlp_ldp_epsilon_0p1_retrain.pt,outputs/models/casas_hh101/seed_2026/mlp/ldp/parameter_scan/mlp/retrain_attacker/best_mlp_ldp_epsilon_0p1_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,195541
outputs/models/real_public_benchmark/casas_hh101/seed_2026/parameter_scans/ldp/mlp/retrain_attacker/best_mlp_ldp_epsilon_0p5_retrain.pt,outputs/models/casas_hh101/seed_2026/mlp/ldp/parameter_scan/mlp/retrain_attacker/best_mlp_ldp_epsilon_0p5_retrain.pt,move,Move parameter scan model artifact to canonical model tree.,195541
